,Item Name,Date,Average Price,Total Trade Volume,High Price Trade Volume,Low Price Trade Volume,Average High Price,Average Low Price
87,Babydragon bones,2023-03-19 03:20:00,1086.0,149,0,149,,1086.0
88,Babydragon bones,2023-03-19 03:25:00,1099.9435483870968,496,494,2,1100.0,1086.0
89,Babydragon bones,2023-03-19 03:30:00,1093.871287128713,202,106,96,1101.0,1086.0
90,Babydragon bones,2023-03-19 03:35:00,1086.0,117,0,117,,1086.0
91,Babydragon bones,2023-03-19 03:40:00,1118.9591836734694,98,95,3,1120.0,1086.0
92,Babydragon bones,2023-03-19 03:45:00,1168.0,425,425,0,1168.0,
93,Babydragon bones,2023-03-19 03:50:00,1174.0,25,25,0,1174.0,
94,Babydragon bones,2023-03-19 03:55:00,1086.0,11,0,11,,1086.0
95,Babydragon bones,2023-03-19 04:00:00,1048.0,18,0,18,,1048.0
96,Babydragon bones,2023-03-19 04:05:00,1056.3125,96,18,78,1101.0,1046.0
97,Babydragon bones,2023-03-19 04:15:00,1101.0,1,1,0,1101.0,
98,Babydragon bones,2023-03-19 04:20:00,1029.5263157894738,228,51,177,1132.0,1000.0
99,Babydragon bones,2023-03-19 04:30:00,1146.0,786,786,0,1146.0,
100,Babydragon bones,2023-03-19 04:40:00,1010.0,351,0,351,,1010.0
101,Babydragon bones,2023-03-19 04:45:00,1098.651612903226,310,302,8,1101.0,1010.0
102,Babydragon bones,2023-03-19 04:50:00,1101.0,299,299,0,1101.0,
103,Babydragon bones,2023-03-19 04:55:00,1101.0,1,1,0,1101.0,
104,Babydragon bones,2023-03-19 05:00:00,1010.0,4,0,4,,1010.0
105,Babydragon bones,2023-03-19 05:05:00,1093.5298507462687,134,123,11,1101.0,1010.0
106,Babydragon bones,2023-03-19 05:10:00,1046.0,75,75,0,1046.0,
107,Babydragon bones,2023-03-19 05:15:00,1010.0,142,0,142,,1010.0
108,Babydragon bones,2023-03-19 05:20:00,1045.5555555555554,162,160,2,1046.0,1010.0
109,Babydragon bones,2023-03-19 05:25:00,1101.9285714285713,238,219,19,1106.0,1055.0
110,Babydragon bones,2023-03-19 05:30:00,1055.0,199,0,199,,1055.0
111,Babydragon bones,2023-03-19 05:35:00,1055.0,91,0,91,,1055.0
112,Babydragon bones,2023-03-19 05:40:00,1067.875,480,60,420,1158.0,1055.0
113,Babydragon bones,2023-03-19 05:50:00,1056.6845637583892,149,1,148,1158.0,1056.0
114,Babydragon bones,2023-03-19 05:55:00,1057.0,28,0,28,,1057.0
115,Babydragon bones,2023-03-19 06:00:00,1157.0135135135135,74,73,1,1157.0,1158.0
116,Babydragon bones,2023-03-19 06:10:00,1056.0,44,0,44,,1056.0
117,Babydragon bones,2023-03-19 06:15:00,1112.6190476190475,168,164,4,1114.0,1056.0
118,Babydragon bones,2023-03-19 06:20:00,1056.0,3,0,3,,1056.0
119,Babydragon bones,2023-03-19 06:25:00,1158.0,300,300,0,1158.0,
120,Babydragon bones,2023-03-19 06:30:00,1157.148514851485,101,99,2,1158.0,1115.0
121,Babydragon bones,2023-03-19 06:35:00,1158.0,2,2,0,1158.0,
122,Babydragon bones,2023-03-19 06:40:00,1128.212860310421,451,101,350,1174.0,1115.0
123,Babydragon bones,2023-03-19 06:45:00,1115.0,158,0,158,,1115.0
124,Babydragon bones,2023-03-19 06:50:00,1115.0,14,0,14,,1115.0
125,Babydragon bones,2023-03-19 06:55:00,1174.0,4,4,0,1174.0,
126,Babydragon bones,2023-03-19 07:05:00,1115.0,447,0,447,,1115.0
127,Babydragon bones,2023-03-19 07:15:00,1146.7307692307693,156,110,46,1160.0,1115.0
128,Babydragon bones,2023-03-19 07:20:00,1125.7272727272727,22,4,18,1174.0,1115.0
129,Babydragon bones,2023-03-19 07:25:00,1115.0,224,0,224,,1115.0
130,Babydragon bones,2023-03-19 07:30:00,1118.0714285714287,28,2,26,1158.0,1115.0
131,Babydragon bones,2023-03-19 07:40:00,1158.0,43,43,0,1158.0,
132,Babydragon bones,2023-03-19 07:45:00,1145.1,30,21,9,1158.0,1115.0
133,Babydragon bones,2023-03-19 07:50:00,1115.671875,128,2,126,1158.0,1115.0
134,Babydragon bones,2023-03-19 07:55:00,1143.6666666666665,3,2,1,1158.0,1115.0
135,Babydragon bones,2023-03-19 08:00:00,1115.0,46,0,46,,1115.0
136,Babydragon bones,2023-03-19 08:05:00,1106.0,162,0,162,,1106.0
137,Babydragon bones,2023-03-19 08:10:00,1100.0,628,0,628,,1100.0
138,Babydragon bones,2023-03-19 08:20:00,1101.0,2,2,0,1101.0,
139,Babydragon bones,2023-03-19 08:30:00,1100.0,2,0,2,,1100.0
140,Babydragon bones,2023-03-19 08:35:00,1100.0,660,0,660,,1100.0
141,Babydragon bones,2023-03-19 08:45:00,1100.0085470085469,234,2,232,1101.0,1100.0
142,Babydragon bones,2023-03-19 08:55:00,1101.0,3,3,0,1101.0,
143,Babydragon bones,2023-03-19 09:00:00,1100.8899082568807,109,97,12,1101.0,1100.0
144,Babydragon bones,2023-03-19 09:05:00,1100.0,4,0,4,,1100.0
145,Babydragon bones,2023-03-19 09:10:00,1100.0,342,0,342,,1100.0
146,Babydragon bones,2023-03-19 09:15:00,1100.9468438538204,301,285,16,1101.0,1100.0
147,Babydragon bones,2023-03-19 09:20:00,1103.4914374675661,1927,116,1811,1158.0,1100.0
148,Babydragon bones,2023-03-19 09:25:00,1100.1304347826087,23,3,20,1101.0,1100.0
149,Babydragon bones,2023-03-19 09:35:00,1100.0,393,247,146,1100.0,1100.0
150,Babydragon bones,2023-03-19 09:40:00,1100.0,54,11,43,1100.0,1100.0
151,Babydragon bones,2023-03-19 09:50:00,1100.0,226,114,112,1100.0,1100.0
152,Babydragon bones,2023-03-19 09:55:00,1100.0,184,0,184,,1100.0
153,Babydragon bones,2023-03-19 10:00:00,1100.5555555555557,9,5,4,1101.0,1100.0
154,Babydragon bones,2023-03-19 10:05:00,1100.144230769231,416,6,410,1110.0,1100.0
155,Babydragon bones,2023-03-19 10:15:00,1100.0,99,0,99,,1100.0
156,Babydragon bones,2023-03-19 10:20:00,1101.0,115,115,0,1101.0,
157,Babydragon bones,2023-03-19 10:25:00,1100.0,381,0,381,,1100.0
158,Babydragon bones,2023-03-19 10:35:00,1115.0,2420,0,2420,,1115.0
159,Babydragon bones,2023-03-19 10:40:00,1156.0,22,22,0,1156.0,
160,Babydragon bones,2023-03-19 10:45:00,1086.0,3,2,1,1101.0,1056.0
161,Babydragon bones,2023-03-19 10:50:00,1119.4146341463415,41,26,15,1156.0,1056.0
162,Babydragon bones,2023-03-19 11:05:00,1056.0,104,0,104,,1056.0
163,Babydragon bones,2023-03-19 11:10:00,1101.0,12,12,0,1101.0,
164,Babydragon bones,2023-03-19 11:15:00,1065.0,10,2,8,1101.0,1056.0
165,Babydragon bones,2023-03-19 11:25:00,1076.8695652173915,207,96,111,1101.0,1056.0
166,Babydragon bones,2023-03-19 11:30:00,1156.0,1,1,0,1156.0,
167,Babydragon bones,2023-03-19 11:45:00,1056.0,4,0,4,,1056.0
168,Babydragon bones,2023-03-19 11:55:00,1101.0,2,2,0,1101.0,
169,Babydragon bones,2023-03-19 12:00:00,1060.0,2,0,2,,1060.0
170,Babydragon bones,2023-03-19 12:05:00,1125.8908296943232,229,191,38,1139.0,1060.0
171,Babydragon bones,2023-03-19 12:10:00,1060.0,94,0,94,,1060.0
172,Babydragon bones,2023-03-19 12:15:00,1129.5652173913045,1380,1000,380,1156.0,1060.0
173,Babydragon bones,2023-03-19 12:20:00,1152.3603478260868,2875,1567,1308,1156.0,1148.0
174,Babydragon bones,2023-03-19 12:25:00,1158.0,656,2,654,1158.0,1158.0
175,Babydragon bones,2023-03-19 12:45:00,1160.2325581395348,215,32,183,1173.0,1158.0
176,Babydragon bones,2023-03-19 12:50:00,1158.0,2,0,2,,1158.0
177,Babydragon bones,2023-03-19 12:55:00,1158.0,156,34,122,1158.0,1158.0
178,Babydragon bones,2023-03-19 13:05:00,1068.2,100,20,80,1101.0,1060.0
179,Babydragon bones,2023-03-19 13:10:00,1060.0,305,0,305,,1060.0
180,Babydragon bones,2023-03-19 13:15:00,1061.2615384615385,65,2,63,1101.0,1060.0
181,Babydragon bones,2023-03-19 13:20:00,1060.0,99,0,99,,1060.0
182,Babydragon bones,2023-03-19 13:30:00,1060.0,78,0,78,,1060.0
183,Babydragon bones,2023-03-19 13:35:00,1101.0,183,183,0,1101.0,
184,Babydragon bones,2023-03-19 13:40:00,1060.0,1,0,1,,1060.0
185,Babydragon bones,2023-03-19 13:50:00,1107.0,203,203,0,1107.0,
186,Babydragon bones,2023-03-19 13:55:00,1158.0,1,1,0,1158.0,
187,Babydragon bones,2023-03-19 14:00:00,1074.9180327868853,122,26,96,1130.0,1060.0
188,Babydragon bones,2023-03-19 14:05:00,1060.0,11,0,11,,1060.0
189,Babydragon bones,2023-03-19 14:10:00,1060.0,38,0,38,,1060.0
190,Babydragon bones,2023-03-19 14:15:00,1060.0,412,0,412,,1060.0
191,Babydragon bones,2023-03-19 14:20:00,1060.0,359,0,359,,1060.0
192,Babydragon bones,2023-03-19 14:30:00,1102.4370860927154,302,271,31,1101.0,1115.0
193,Babydragon bones,2023-03-19 14:35:00,1115.0,7,0,7,,1115.0
194,Babydragon bones,2023-03-19 14:40:00,1120.3754940711462,253,40,213,1149.0,1115.0
195,Babydragon bones,2023-03-19 14:45:00,1149.0,1,1,0,1149.0,
196,Babydragon bones,2023-03-19 14:50:00,1115.0,38,0,38,,1115.0
197,Babydragon bones,2023-03-19 14:55:00,1148.988899771466,3063,3062,1,1149.0,1115.0
198,Babydragon bones,2023-03-19 15:00:00,1115.0,8,0,8,,1115.0
199,Babydragon bones,2023-03-19 15:05:00,1118.1272727272728,275,20,255,1158.0,1115.0
200,Babydragon bones,2023-03-19 15:10:00,1155.904761904762,210,100,110,1158.0,1154.0
201,Babydragon bones,2023-03-19 15:15:00,1158.0000000000002,100,92,8,1158.0,1158.0
202,Babydragon bones,2023-03-19 15:20:00,1200.0,231,231,0,1200.0,
203,Babydragon bones,2023-03-19 15:25:00,1192.231075697211,502,2,500,1250.0,1192.0
204,Babydragon bones,2023-03-19 15:30:00,1226.8279301745638,401,300,101,1250.0,1158.0
205,Babydragon bones,2023-03-19 15:35:00,1138.5211726384364,307,8,299,1158.0,1138.0
206,Babydragon bones,2023-03-19 15:40:00,1250.0,30,30,0,1250.0,
207,Babydragon bones,2023-03-19 15:45:00,1154.8294930875575,217,201,16,1158.0,1115.0
208,Babydragon bones,2023-03-19 15:50:00,1122.549019607843,51,1,50,1250.0,1120.0
209,Babydragon bones,2023-03-19 15:55:00,1120.0,2,0,2,,1120.0
210,Babydragon bones,2023-03-19 16:00:00,1167.0,36,32,4,1161.0,1215.0
211,Babydragon bones,2023-03-19 16:05:00,1121.0,759,0,759,,1121.0
212,Babydragon bones,2023-03-19 16:10:00,1131.4,300,90,210,1158.0,1120.0
213,Babydragon bones,2023-03-19 16:15:00,1158.0,1,1,0,1158.0,
214,Babydragon bones,2023-03-19 16:20:00,1120.9268292682927,41,1,40,1158.0,1120.0
215,Babydragon bones,2023-03-19 16:25:00,1120.0,418,0,418,,1120.0
216,Babydragon bones,2023-03-19 16:30:00,1120.0,188,0,188,,1120.0
217,Babydragon bones,2023-03-19 16:35:00,1120.0,170,0,170,,1120.0
218,Babydragon bones,2023-03-19 16:40:00,1198.6398713826366,1555,406,1149,1158.0,1213.0
219,Babydragon bones,2023-03-19 16:45:00,1233.9239332096477,539,300,239,1249.0,1215.0
220,Babydragon bones,2023-03-19 16:50:00,1215.0,2,0,2,,1215.0
221,Babydragon bones,2023-03-19 16:55:00,1217.9142857142858,35,3,32,1249.0,1215.0
222,Babydragon bones,2023-03-19 17:00:00,1215.0,183,0,183,,1215.0
223,Babydragon bones,2023-03-19 17:05:00,1215.0,294,0,294,,1215.0
224,Babydragon bones,2023-03-19 17:10:00,1241.204238921002,519,400,119,1249.0,1215.0
225,Babydragon bones,2023-03-19 17:15:00,1215.0,351,0,351,,1215.0
226,Babydragon bones,2023-03-19 17:20:00,1120.0,139,0,139,,1120.0
227,Babydragon bones,2023-03-19 17:30:00,1120.0,3010,0,3010,,1120.0
228,Babydragon bones,2023-03-19 17:35:00,1120.0,4,0,4,,1120.0
229,Babydragon bones,2023-03-19 17:40:00,1122.0,1614,0,1614,,1122.0
230,Babydragon bones,2023-03-19 17:45:00,1122.0,1024,0,1024,,1122.0
231,Babydragon bones,2023-03-19 17:50:00,1122.3956043956043,91,1,90,1158.0,1122.0
232,Babydragon bones,2023-03-19 17:55:00,1122.3185840707965,113,1,112,1158.0,1122.0
233,Babydragon bones,2023-03-19 18:00:00,1122.0,7,0,7,,1122.0
234,Babydragon bones,2023-03-19 18:05:00,1122.0,358,0,358,,1122.0
235,Babydragon bones,2023-03-19 18:10:00,1143.2691466083152,914,540,374,1158.0,1122.0
236,Babydragon bones,2023-03-19 18:15:00,1115.4623655913979,93,1,92,1158.0,1115.0
237,Babydragon bones,2023-03-19 18:25:00,1158.0,105,105,0,1158.0,
238,Babydragon bones,2023-03-19 18:30:00,1193.3956834532373,139,120,19,1199.0,1158.0
239,Babydragon bones,2023-03-19 18:35:00,1199.0,1,1,0,1199.0,
240,Babydragon bones,2023-03-19 18:40:00,1119.508064516129,124,13,111,1158.0,1115.0
241,Babydragon bones,2023-03-19 18:50:00,1115.0,378,0,378,,1115.0
242,Babydragon bones,2023-03-19 18:55:00,1165.4,45,27,18,1199.0,1115.0
243,Babydragon bones,2023-03-19 19:00:00,1181.3582089552237,67,27,40,1173.0,1187.0
244,Babydragon bones,2023-03-19 19:10:00,1131.209912536443,1029,8,1021,1158.0,1131.0
245,Babydragon bones,2023-03-19 19:15:00,1153.0,1955,0,1955,,1153.0
246,Babydragon bones,2023-03-19 19:20:00,1194.8845618915161,1438,1360,78,1197.0,1158.0
247,Babydragon bones,2023-03-19 19:25:00,1119.8,35,2,33,1199.0,1115.0
248,Babydragon bones,2023-03-19 19:30:00,1115.0,155,0,155,,1115.0
249,Babydragon bones,2023-03-19 19:35:00,1115.0,134,0,134,,1115.0
250,Babydragon bones,2023-03-19 19:40:00,1115.0,3,0,3,,1115.0
251,Babydragon bones,2023-03-19 19:45:00,1134.2926829268292,451,113,338,1192.0,1115.0
252,Babydragon bones,2023-03-19 19:50:00,1097.0,970,0,970,,1097.0
253,Babydragon bones,2023-03-19 19:55:00,1060.0,205,0,205,,1060.0
254,Babydragon bones,2023-03-19 20:00:00,1141.8705882352942,170,148,22,1131.0,1215.0
255,Babydragon bones,2023-03-19 20:10:00,1074.2608695652175,46,16,30,1101.0,1060.0
256,Babydragon bones,2023-03-19 20:15:00,1140.0,129,129,0,1140.0,
257,Babydragon bones,2023-03-19 20:20:00,1152.5636363636363,55,32,23,1158.0,1145.0
258,Babydragon bones,2023-03-19 20:25:00,1063.4166666666665,12,1,11,1101.0,1060.0
259,Babydragon bones,2023-03-19 20:30:00,1101.0,5,5,0,1101.0,
260,Babydragon bones,2023-03-19 20:35:00,1108.0,92,92,0,1108.0,
261,Babydragon bones,2023-03-19 20:45:00,1215.0,89,0,89,,1215.0
262,Babydragon bones,2023-03-19 20:50:00,1215.0,91,0,91,,1215.0
263,Babydragon bones,2023-03-19 20:55:00,1215.0,34,0,34,,1215.0
264,Babydragon bones,2023-03-19 21:00:00,1215.0,116,0,116,,1215.0
265,Babydragon bones,2023-03-19 21:10:00,1191.0,419,0,419,,1191.0
266,Babydragon bones,2023-03-19 21:15:00,1101.0,14,14,0,1101.0,
267,Babydragon bones,2023-03-19 21:20:00,1080.0,118,0,118,,1080.0
268,Babydragon bones,2023-03-19 21:25:00,1097.5,96,80,16,1101.0,1080.0
269,Babydragon bones,2023-03-19 21:30:00,1080.0,6,0,6,,1080.0
270,Babydragon bones,2023-03-19 21:35:00,1090.2666666666667,90,44,46,1101.0,1080.0
271,Babydragon bones,2023-03-19 21:40:00,1151.2890625,1024,1000,24,1153.0,1080.0
272,Babydragon bones,2023-03-19 21:45:00,1072.0,373,0,373,,1072.0
273,Babydragon bones,2023-03-19 21:50:00,1101.0,1,1,0,1101.0,
274,Babydragon bones,2023-03-19 21:55:00,1142.967105263158,1216,1000,216,1157.0,1078.0
275,Babydragon bones,2023-03-19 22:00:00,1102.5544554455446,101,1,100,1158.0,1102.0
276,Babydragon bones,2023-03-19 22:05:00,1114.5681818181818,44,5,39,1158.0,1109.0
277,Babydragon bones,2023-03-19 22:10:00,1102.0,169,0,169,,1102.0
278,Babydragon bones,2023-03-19 22:15:00,1102.0,100,0,100,,1102.0
279,Babydragon bones,2023-03-19 22:20:00,1102.0,22,0,22,,1102.0
280,Babydragon bones,2023-03-19 22:25:00,1110.030035335689,566,101,465,1147.0,1102.0
281,Babydragon bones,2023-03-19 22:30:00,1142.827160493827,810,640,170,1155.0,1097.0
282,Babydragon bones,2023-03-19 22:35:00,1074.8127090301002,299,125,174,1101.0,1056.0
283,Babydragon bones,2023-03-19 22:40:00,1115.0,47,0,47,,1115.0
284,Babydragon bones,2023-03-19 22:45:00,1115.0,72,0,72,,1115.0
285,Babydragon bones,2023-03-19 22:50:00,1156.0,400,400,0,1156.0,
286,Babydragon bones,2023-03-19 22:55:00,1152.4222222222222,540,379,161,1156.0,1144.0
287,Babydragon bones,2023-03-19 23:00:00,1115.0,248,0,248,,1115.0
288,Babydragon bones,2023-03-19 23:05:00,1115.0,125,0,125,,1115.0
289,Babydragon bones,2023-03-19 23:10:00,1118.25,12,1,11,1154.0,1115.0
290,Babydragon bones,2023-03-19 23:15:00,1115.0,299,0,299,,1115.0
291,Babydragon bones,2023-03-19 23:25:00,1116.2962962962963,27,1,26,1150.0,1115.0
292,Babydragon bones,2023-03-19 23:30:00,1145.8461538461538,455,401,54,1150.0,1115.0
293,Babydragon bones,2023-03-19 23:35:00,1146.4285714285716,245,220,25,1150.0,1115.0
294,Babydragon bones,2023-03-19 23:40:00,1115.0,205,0,205,,1115.0
295,Babydragon bones,2023-03-19 23:45:00,1147.6819029850747,1072,1001,71,1150.0,1115.0
296,Babydragon bones,2023-03-19 23:50:00,1115.0,151,0,151,,1115.0
297,Babydragon bones,2023-03-19 23:55:00,1150.0,1,1,0,1150.0,
298,Babydragon bones,2023-03-20 00:00:00,1135.4679999999998,250,119,131,1158.0,1115.0
299,Babydragon bones,2023-03-20 00:05:00,1115.0,30,0,30,,1115.0
300,Babydragon bones,2023-03-20 00:10:00,1158.0,519,119,400,1158.0,1158.0
301,Babydragon bones,2023-03-20 00:15:00,1098.0,1119,0,1119,,1098.0
302,Babydragon bones,2023-03-20 00:20:00,1115.4545454545455,11,5,6,1158.0,1080.0
303,Babydragon bones,2023-03-20 00:25:00,1082.1940298507463,134,14,120,1101.0,1080.0
304,Babydragon bones,2023-03-20 00:30:00,1099.090909090909,154,140,14,1101.0,1080.0
305,Babydragon bones,2023-03-20 00:35:00,1096.245283018868,53,41,12,1101.0,1080.0
306,Babydragon bones,2023-03-20 00:40:00,1158.0,2118,2118,0,1158.0,
307,Babydragon bones,2023-03-20 00:45:00,1215.0,213,0,213,,1215.0
308,Babydragon bones,2023-03-20 00:50:00,1215.0,410,0,410,,1215.0
309,Babydragon bones,2023-03-20 01:00:00,1221.0,12,0,12,,1221.0
310,Babydragon bones,2023-03-20 01:05:00,1221.0,32,0,32,,1221.0
311,Babydragon bones,2023-03-20 01:10:00,1222.0,229,0,229,,1222.0
312,Babydragon bones,2023-03-20 01:15:00,1221.0,26,0,26,,1221.0
313,Babydragon bones,2023-03-20 01:20:00,1134.093226511289,2746,1,2745,1390.0,1134.0
314,Babydragon bones,2023-03-20 01:25:00,1099.0,8,0,8,,1099.0
315,Babydragon bones,2023-03-20 01:30:00,1143.387283236994,173,15,158,1158.0,1142.0
316,Babydragon bones,2023-03-20 01:35:00,1158.0,280,139,141,1158.0,1158.0
317,Babydragon bones,2023-03-20 01:40:00,1158.0,32,1,31,1158.0,1158.0
318,Babydragon bones,2023-03-20 01:45:00,1158.0,18,0,18,,1158.0
